4	8	0
17	34	0
5	31	0
5	38	0
32	5	0
12	8	0
25	4	0
39	20	0
18	8	0
28	36	0
31	4	0
18	2	0
27	23	0
5	31	0
38	13	0
8	8	0
11	14	0
32	9	0
20	21	0
31	37	0
16	26	0
11	5	0
2	16	0
27	3	0
18	21	0
19	18	0
25	40	0
3	33	0
13	20	0
31	36	0
28	6	0
6	16	0
6	38	0
4	37	0
1	29	0
17	25	0
27	14	0
29	38	0
22	5	0
5	30	0
26	26	0
6	34	0
6	16	0
4	30	0
6	34	0
7	13	0
8	23	0
13	40	0
13	22	0
9	14	0
11	25	0
36	15	0
29	31	0
23	17	0
8	20	0
9	28	0
4	39	0
37	14	0
29	34	0
23	30	0
13	39	0
7	2	0
25	15	0
40	27	0
7	12	0
11	10	0
16	29	0
3	25	0
28	24	0
17	27	0
40	2	0
17	14	0
25	19	0
7	10	0
16	29	0
7	35	0
31	12	0
35	30	0
15	6	0
28	34	0
12	6	0
22	24	0
34	15	0
24	33	0
14	21	0
12	20	0
19	36	0
17	15	0
15	18	0
23	39	0
30	2	0
17	39	0
18	8	0
5	27	0
1	24	0
12	28	0
13	15	0
27	25	0
39	33	0
38	1	0
19	4	0
10	39	0
31	27	0
31	10	0
30	17	0
30	5	0
5	11	0
28	11	0
19	14	0
9	7	0
4	14	0
33	5	0
8	36	0
7	4	0
27	38	0
36	16	0
21	2	0
29	14	0
7	30	0
39	32	0
22	22	0
28	28	0
2	36	0
33	3	0
30	13	0
5	2	0
22	8	0
14	29	0
22	29	0
16	36	0
17	24	0
8	3	0
11	37	0
1	33	0
37	12	0
27	22	0
38	40	0
7	29	0
37	34	0
32	18	0
24	19	0
18	23	0
11	11	0
31	30	0
10	21	0
3	26	0
31	13	0
27	6	0
29	20	0
26	15	0
17	32	0
16	32	0
33	27	0
13	6	0
33	1	0
32	23	0
35	13	0
21	38	0
26	40	0
39	12	0
18	33	0
3	36	0
35	24	0
26	36	0
15	38	0
40	22	0
9	30	0
27	24	0
25	2	0
16	18	0
6	26	0
2	21	0
17	15	0
8	38	0
30	34	0
15	34	0
34	15	0
30	24	0
23	35	0
8	38	0
39	27	0
11	9	0
37	27	0
9	3	0
15	17	0
4	27	0
26	38	0
8	33	0
2	20	0
29	31	0
14	17	0
27	39	0
16	40	0
26	35	0
1	16	0
37	19	0
33	10	0
30	32	0
33	36	0
16	37	0
25	23	0
24	24	0
22	6	0
12	36	0
10	19	0
19	9	0
10	36	0
33	31	0
40	36	0
2	12	0
22	27	0
4	27	0
33	5	0
40	17	0
3	12	0
38	29	0
1	12	0
28	36	0
32	34	0
22	16	0
36	20	0
36	28	0
26	34	0
6	25	0
9	23	0
8	14	0
2	19	0
5	29	0
25	36	0
38	29	0
15	1	0
17	27	0
40	18	0
38	18	0
28	5	0
40	33	0
31	13	0
14	10	0
27	14	0
10	16	0
12	22	0
28	23	0
22	16	0
17	16	0
25	21	0
31	27	0
24	39	0
23	29	0
24	17	0
21	34	0
4	6	0
29	3	0
40	4	0
15	7	0
39	13	0
14	13	0
36	1	0
19	22	0
17	4	0
9	6	0
6	26	0
13	35	0
30	39	0
32	23	0
28	40	0
1	23	0
34	21	0
37	14	0
31	18	0
2	20	0
16	3	0
29	36	0
30	3	0
9	18	0
11	34	0
27	16	0
20	25	0
25	33	0
10	36	0
