3	23	34
38	8	37
30	9	31
30	4	2
3	37	16
35	29	29
38	23	30
40	13	9
35	7	11
32	25	27
21	40	20
8	7	25
16	11	10
6	16	8
2	3	34
38	28	31
13	17	38
12	40	5
14	17	8
19	25	4
26	7	20
2	16	8
34	7	36
23	31	4
35	35	2
14	15	23
18	28	31
3	12	13
8	22	8
27	34	14
14	24	9
36	14	21
5	12	37
40	19	26
22	17	5
29	15	16
40	23	3
12	30	21
17	17	18
19	18	40
31	5	33
33	1	20
5	12	36
8	13	6
15	27	16
3	39	38
21	38	37
14	19	29
8	10	25
9	31	14
37	31	38
28	30	5
19	30	30
37	5	26
5	28	34
30	19	16
30	9	30
23	4	34
8	33	13
24	8	23
12	7	40
6	27	22
9	36	14
36	21	25
3	29	15
10	7	31
3	39	17
18	22	20
1	28	28
36	2	39
8	33	14
4	30	34
13	5	30
19	22	39
5	14	2
40	22	15
14	16	27
12	17	12
3	8	10
12	11	29
2	1	25
21	37	24
31	27	27
26	38	2
4	7	14
4	37	19
32	32	10
37	24	29
22	18	35
5	11	12
34	31	30
14	10	6
12	3	34
30	31	6
1	27	24
2	29	15
27	26	33
25	17	21
22	16	20
30	33	36
29	13	15
32	33	18
12	32	39
28	35	2
23	21	39
16	26	8
3	39	27
32	18	24
14	3	28
25	35	15
30	26	25
5	15	33
6	40	1
22	9	4
20	27	39
36	25	27
32	16	10
30	6	17
3	2	5
3	17	11
4	8	11
32	30	14
38	15	7
28	34	14
6	30	5
29	23	36
5	8	4
5	39	38
26	11	16
14	37	2
27	9	14
30	15	30
24	4	32
30	26	22
10	8	28
30	2	36
39	29	3
35	14	13
4	27	2
15	16	8
15	26	29
28	1	29
24	37	36
32	33	24
15	30	3
9	33	37
4	16	33
31	25	12
9	24	22
16	22	40
23	12	29
10	10	34
26	19	18
20	10	19
7	33	23
32	40	11
5	2	30
12	22	21
10	4	26
22	33	13
4	40	6
17	3	20
5	38	15
5	1	32
32	28	32
12	32	27
25	22	6
39	36	1
18	36	23
28	26	13
31	6	38
18	9	40
27	8	12
5	2	33
38	5	36
8	25	24
11	38	36
32	15	38
20	17	22
31	40	30
16	38	24
11	28	2
2	40	18
27	31	26
18	14	21
19	27	15
25	10	38
3	12	34
13	28	34
31	22	15
28	17	24
6	25	35
6	31	38
4	24	27
1	23	9
17	24	27
27	21	3
29	4	17
22	29	27
5	40	38
26	15	33
6	39	20
6	14	31
4	36	17
6	19	39
7	17	40
8	9	35
13	6	16
13	13	19
9	30	10
11	32	32
36	28	36
29	1	37
