9	2	5
14	10	8
23	15	30
20	26	2
11	40	3
24	9	20
36	31	34
3	36	40
18	19	1
4	7	22
23	33	35
22	20	37
31	5	34
10	36	36
24	26	30
19	4	5
35	37	21
27	2	7
15	2	34
14	40	38
11	28	7
39	16	36
12	21	16
7	31	16
15	2	11
30	30	35
29	29	30
29	19	18
1	24	29
15	14	38
37	7	7
13	16	10
24	37	26
12	10	33
6	15	35
16	13	16
33	4	5
40	21	4
35	34	15
4	37	34
14	29	9
10	16	32
13	12	27
40	28	2
22	36	32
30	37	37
34	4	20
7	20	34
37	6	6
5	11	31
30	36	38
30	8	34
29	5	11
6	22	9
18	13	21
21	16	16
22	32	20
35	34	40
28	28	25
33	17	38
22	26	20
39	9	18
3	25	31
22	28	30
12	25	18
20	14	3
28	15	4
9	7	32
25	32	27
14	20	2
36	15	23
6	32	29
5	10	5
39	34	9
7	33	33
7	34	6
7	15	36
4	16	37
19	35	1
27	19	16
34	23	7
32	28	22
29	39	5
19	22	2
29	26	38
39	23	39
21	38	15
13	35	26
32	7	3
10	8	9
10	10	2
19	31	19
25	8	7
25	40	40
5	29	18
5	8	39
12	35	29
30	37	24
17	39	22
34	23	29
38	23	1
16	8	32
3	21	38
23	22	1
30	7	33
13	20	31
20	22	40
9	8	10
38	25	37
20	2	26
22	13	5
9	22	11
4	14	31
3	25	33
33	15	5
31	6	19
8	37	9
36	26	37
28	27	13
27	28	35
40	30	11
2	34	36
17	21	8
20	7	31
24	16	2
4	33	26
27	7	23
3	14	16
23	39	9
29	33	32
20	9	6
25	40	20
9	3	1
26	18	8
16	17	20
5	17	34
16	5	6
11	17	30
10	25	28
25	40	2
21	9	20
17	15	39
9	11	5
35	12	30
35	8	26
12	1	24
25	18	20
32	10	23
39	35	18
37	22	4
16	37	12
7	39	23
32	24	26
5	5	38
7	38	40
15	24	4
34	36	27
24	17	25
24	25	19
38	3	15
24	37	20
1	26	27
33	5	39
25	29	4
20	16	32
11	4	24
11	9	37
20	10	5
10	10	12
2	29	3
7	31	21
11	22	31
8	23	12
25	26	10
33	40	14
33	26	19
33	25	30
29	37	21
35	23	16
32	14	37
9	39	39
40	18	26
4	25	6
27	29	25
9	28	16
10	9	40
14	4	12
8	11	29
21	35	22
39	23	8
16	19	28
24	18	3
25	31	8
29	27	2
17	27	36
35	7	34
37	18	5
31	21	17
12	16	5
32	20	23
6	14	38
21	32	11
25	16	40
29	29	14
16	20	9
30	30	27
36	38	39
3	21	25
6	37	3
35	9	15
17	35	7
17	4	10
39	19	3
31	1	37
40	33	32
10	8	15
4	7	34
16	8	31
21	28	25
23	9	16
40	12	15
20	31	4
17	21	14
40	37	22
11	3	19
27	18	26
39	23	21
27	23	33
12	33	4
22	6	19
1	13	24
36	1	8
17	39	25
13	31	3
39	31	24
19	6	34
12	14	20
4	7	18
24	20	6
7	33	2
3	26	31
24	28	32
12	26	12
15	30	5
29	35	16
35	26	34
14	8	34
39	23	27
39	7	39
9	37	38
31	4	5
25	14	26
37	24	20
25	20	3
29	33	36
30	22	20
16	10	31
11	29	3
2	6	11
19	27	27
26	26	6
12	10	26
21	8	16
10	7	31
12	6	27
27	9	16
36	39	13
35	1	14
9	39	37
16	2	19
36	39	18
11	12	19
39	22	38
25	35	9
7	36	36
34	8	1
27	27	14
22	38	31
11	40	14
