26	37	7
8	39	39
23	26	22
7	6	3
37	25	13
4	16	36
14	40	34
24	12	1
20	29	26
33	22	33
22	8	10
10	28	3
29	3	11
6	8	5
27	2	20
26	36	17
10	34	16
8	5	36
7	17	17
6	5	12
9	23	2
39	38	9
1	11	10
39	40	2
2	14	29
39	9	1
12	27	25
22	39	17
35	25	10
36	3	27
8	15	13
27	7	5
38	10	22
40	3	7
5	37	36
8	32	27
30	15	34
2	34	31
3	31	33
20	25	26
34	16	29
40	15	28
1	4	13
22	14	22
35	22	35
37	19	3
34	26	21
36	21	18
30	33	37
5	4	26
21	19	40
7	24	24
34	8	34
38	25	19
7	3	22
36	24	8
16	34	26
16	20	39
11	18	22
35	6	20
30	2	32
18	31	4
29	32	36
38	12	1
7	5	21
10	16	28
26	34	23
33	34	20
35	27	13
16	39	25
5	38	37
4	5	28
15	26	38
34	20	4
9	3	21
32	36	5
27	20	22
2	31	28
32	3	6
37	11	32
20	27	16
34	6	36
6	26	13
31	16	3
38	31	9
34	27	4
11	16	39
9	13	1
21	14	5
16	37	1
20	19	9
40	18	1
25	19	26
38	38	21
20	9	10
18	36	8
31	1	4
30	14	15
18	31	1
3	14	25
4	25	20
32	19	13
27	1	30
2	24	34
23	25	11
29	26	21
5	14	18
9	20	14
33	29	34
6	36	40
36	3	26
37	4	8
1	26	5
16	31	24
7	40	14
22	6	11
5	15	23
2	28	8
38	16	28
39	35	3
15	12	2
26	6	12
3	27	4
9	9	37
2	35	34
19	31	16
7	17	7
40	1	18
18	6	17
39	11	30
29	35	17
24	25	39
22	13	37
29	12	39
1	18	14
32	37	12
38	38	36
1	21	9
33	26	6
31	29	21
40	1	37
10	23	17
37	2	9
26	17	4
5	19	38
11	1	25
31	3	16
33	37	27
5	22	32
19	15	14
9	15	28
37	7	9
13	6	39
35	15	29
11	14	7
36	32	18
8	20	26
31	19	38
2	6	22
26	36	26
23	27	28
16	34	37
9	27	7
32	40	17
6	40	13
20	11	28
1	25	36
8	30	20
20	20	33
34	34	14
6	8	22
30	5	16
28	1	36
2	7	28
20	22	34
39	21	5
5	16	12
30	13	31
26	1	9
24	33	2
20	26	18
23	18	38
18	10	11
4	33	23
12	33	15
23	35	2
26	19	21
38	39	34
40	34	11
4	4	2
27	10	10
25	33	27
19	17	14
15	19	27
20	39	1
27	39	29
39	31	16
4	23	2
32	37	17
24	20	29
37	7	37
5	14	40
12	12	40
3	23	36
21	3	35
31	3	33
12	7	23
10	38	17
14	33	6
19	29	27
30	39	35
21	40	11
16	40	34
