34	14	29
24	9	1
14	21	27
12	37	18
19	26	18
17	5	5
15	16	33
23	3	13
30	21	10
17	18	14
18	40	16
5	33	22
1	20	23
12	36	16
13	6	16
27	16	21
39	38	27
38	37	39
19	29	29
10	25	17
31	14	34
31	38	6
30	5	3
30	30	4
5	26	7
28	34	13
19	16	13
9	30	1
4	34	22
33	13	4
8	23	6
7	40	26
27	22	35
36	14	39
21	25	23
29	15	40
7	31	23
39	17	21
22	20	14
28	28	18
2	39	20
33	14	3
30	34	36
5	30	3
22	39	18
14	2	34
22	15	16
16	27	25
17	12	33
8	10	36
11	29	38
1	25	8
37	24	11
27	27	36
38	2	24
7	14	21
37	19	25
32	10	33
24	29	22
18	35	9
11	12	19
31	30	18
10	6	39
3	34	25
31	6	28
27	24	29
29	15	14
26	33	21
17	21	23
16	20	7
33	36	23
13	15	28
33	18	18
32	39	34
35	2	30
21	39	15
26	8	19
39	27	16
18	24	32
3	28	30
35	15	18
26	25	28
15	33	38
40	1	32
9	4	29
27	39	5
25	27	16
16	10	24
6	17	19
2	5	3
17	11	10
8	11	34
30	14	1
15	7	35
34	14	4
30	5	27
23	36	21
8	4	9
39	38	23
11	16	5
37	2	27
9	14	24
15	30	3
4	32	3
26	22	7
8	28	1
2	36	18
29	3	34
14	13	25
27	2	21
16	8	35
26	29	4
1	29	37
37	36	5
33	24	21
30	3	6
33	37	23
16	33	1
25	12	31
24	22	34
22	40	37
12	29	40
10	34	21
19	18	11
10	19	5
33	23	21
40	11	24
2	30	31
22	21	4
4	26	27
33	13	21
40	6	7
3	20	38
38	15	24
1	32	18
28	32	38
32	27	27
22	6	19
36	1	34
36	23	22
26	13	23
6	38	28
9	40	15
8	12	10
2	33	24
5	36	35
25	24	17
38	36	5
15	38	18
17	22	13
40	30	17
38	24	34
28	2	17
40	18	16
31	26	15
14	21	6
27	15	11
10	38	4
12	34	18
28	34	11
22	15	12
17	24	17
25	35	5
31	38	20
24	27	29
23	9	10
24	27	32
21	3	3
4	17	16
29	27	1
40	38	9
15	33	1
39	20	8
14	31	6
36	17	11
19	39	7
17	40	6
9	35	24
6	16	37
13	19	38
30	10	9
32	32	20
28	36	16
1	37	21
34	23	11
37	24	3
31	6	18
2	36	7
16	19	2
29	9	39
30	36	18
9	31	39
11	36	31
27	12	1
20	27	28
25	27	29
10	5	26
8	17	23
34	12	9
31	29	31
38	12	10
5	36	15
8	34	36
4	16	35
20	20	17
8	28	13
36	34	25
4	25	37
2	23	37
23	14	24
31	19	14
13	29	35
8	36	18
